,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
8,5,766,255,206.40457015893378,49.44138858084702,511,0,1022,511,0.0028953122,4492
9,5,766,766,206.42526158638293,49.43463830670995,511,511,1022,1022,0.002960317,4492
10,5,766,1277,206.44594732504817,49.427884339695815,511,1022,1022,1533,0.0029935737,4492
11,5,766,1788,206.46662737188493,49.421126682630266,511,1533,1022,2044,0.0029616894,4492
12,5,766,2299,206.48730172385618,49.414365338340744,511,2044,1022,2555,0.0031102097,4492
13,5,766,2810,206.5079703779325,49.407600309656495,511,2555,1022,3066,0.0029186448,4492
14,5,766,3321,206.52863333109207,49.40083159940858,511,3066,1022,3577,0.0030179694,4492
15,5,766,3832,206.5492905803207,49.39405921042989,511,3577,1022,4088,0.0031974956,4492
16,5,1277,255,206.41570146444306,49.455066609895844,1022,0,1533,511,0.0030382592,4492
17,5,1277,766,206.43639713676845,49.44831435123492,1022,511,1533,1022,0.0028930518,4492
18,5,1277,1277,206.45708711465053,49.44155839847896,1022,1022,1533,1533,0.0031013563,4492
19,5,1277,1788,206.47777139504555,49.434798754455606,1022,1533,1533,2044,0.0028641545,4492
20,5,1277,2299,206.49844997491735,49.428035421994394,1022,2044,1533,2555,0.0029319718,4492
21,5,1277,2810,206.51912285123743,49.42126840392658,1022,2555,1533,3066,0.002980808,4492
22,5,1277,3321,206.53979002098484,49.41449770308535,1022,3066,1533,3577,0.0029677642,4492
23,5,1277,3832,206.5604514811463,49.40772332230562,1022,3577,1533,4088,0.0029121782,4492
24,5,1788,255,206.42683898681804,49.468743573253455,1533,0,2044,511,0.0030321518,4492
25,5,1788,766,206.44753890397055,49.46198932917152,1533,511,2044,1022,0.0031799024,4492
26,5,1788,1277,206.46823312101478,49.45523138977731,1533,1022,2044,1533,0.0030565464,4492
27,5,1788,1788,206.48892163490783,49.4484697579005,1533,1533,2044,2044,0.003011244,4492
28,5,1788,2299,206.50960444261446,49.4417044363727,1533,2044,2044,2555,0.003112965,4492
29,5,1788,2810,206.530281541107,49.43493542802725,1533,2555,2044,3066,0.0029434082,4492
30,5,1788,3321,206.55095292736553,49.42816273569933,1533,3066,2044,3577,0.0030281614,4492
31,5,1788,3832,206.5716185983776,49.42138636222597,1533,3577,2044,4088,0.002955831,4492
32,5,2299,255,206.43798273042594,49.48241946781034,2044,0,2555,511,0.0027505853,4492
33,5,2299,766,206.4586868923534,49.47566323740992,2044,511,2555,1022,0.0029651613,4492
34,5,2299,1277,206.47938534850206,49.468903310480755,2044,1022,2555,1533,0.0030009863,4492
35,5,2299,1788,206.50007809582988,49.46213968985459,2044,1533,2555,2044,0.0029632703,4492
